ngram,ngram_length,real_count,fake_count,real_doc_freq,fake_doc_freq,frequency_ratio,frequency_difference,abs_frequency_difference,log_odds_ratio,abs_log_odds,chi2_statistic,chi2_p_value,preference,chi2_fdr_p_value,chi2_significant
viall vanessa grimaldi,3,4,2,0.00022934464766928502,0.0003475238922675934,1.5152910512597741,0.00011817924459830837,0.00011817924459830837,0.4157257468942548,0.4157257468942548,0.00011575832786208764,0.9914156423161821,fake,1.0,False
alex da kid,3,4,2,0.00022934464766928502,0.0003475238922675934,1.5152910512597741,0.00011817924459830837,0.00011817924459830837,0.4157257468942548,0.4157257468942548,0.00011575832786208764,0.9914156423161821,fake,1.0,False
kardashian kylie jenner,3,4,2,0.00022934464766928502,0.0003475238922675934,1.5152910512597741,0.00011817924459830837,0.00011817924459830837,0.4157257468942548,0.4157257468942548,0.00011575832786208764,0.9914156423161821,fake,1.0,False
kardashian new baby,3,4,2,0.00022934464766928502,0.0003475238922675934,1.5152910512597741,0.00011817924459830837,0.00011817924459830837,0.4157257468942548,0.4157257468942548,0.00011575832786208764,0.9914156423161821,fake,1.0,False
jennifer lopez says,3,4,2,0.00022934464766928502,0.0003475238922675934,1.5152910512597741,0.00011817924459830837,0.00011817924459830837,0.4157257468942548,0.4157257468942548,0.00011575832786208764,0.9914156423161821,fake,1.0,False
awards 2017 complete,3,4,2,0.00022934464766928502,0.0003475238922675934,1.5152910512597741,0.00011817924459830837,0.00011817924459830837,0.4157257468942548,0.4157257468942548,0.00011575832786208764,0.9914156423161821,fake,1.0,False
zayn malik gigi,3,4,2,0.00022934464766928502,0.0003475238922675934,1.5152910512597741,0.00011817924459830837,0.00011817924459830837,0.4157257468942548,0.4157257468942548,0.00011575832786208764,0.9914156423161821,fake,1.0,False
2017 complete winners,3,4,2,0.00022934464766928502,0.0003475238922675934,1.5152910512597741,0.00011817924459830837,0.00011817924459830837,0.4157257468942548,0.4157257468942548,0.00011575832786208764,0.9914156423161821,fake,1.0,False
west kim kardashian,3,4,2,0.00022934464766928502,0.0003475238922675934,1.5152910512597741,0.00011817924459830837,0.00011817924459830837,0.4157257468942548,0.4157257468942548,0.00011575832786208764,0.9914156423161821,fake,1.0,False
good morning america,3,4,2,0.00022934464766928502,0.0003475238922675934,1.5152910512597741,0.00011817924459830837,0.00011817924459830837,0.4157257468942548,0.4157257468942548,0.00011575832786208764,0.9914156423161821,fake,1.0,False
keith urban s,3,4,2,0.00022934464766928502,0.0003475238922675934,1.5152910512597741,0.00011817924459830837,0.00011817924459830837,0.4157257468942548,0.4157257468942548,0.00011575832786208764,0.9914156423161821,fake,1.0,False
malik gigi hadid,3,4,2,0.00022934464766928502,0.0003475238922675934,1.5152910512597741,0.00011817924459830837,0.00011817924459830837,0.4157257468942548,0.4157257468942548,0.00011575832786208764,0.9914156423161821,fake,1.0,False
best beauty looks,3,4,2,0.00022934464766928502,0.0003475238922675934,1.5152910512597741,0.00011817924459830837,0.00011817924459830837,0.4157257468942548,0.4157257468942548,0.00011575832786208764,0.9914156423161821,fake,1.0,False
nick viall vanessa,3,4,2,0.00022934464766928502,0.0003475238922675934,1.5152910512597741,0.00011817924459830837,0.00011817924459830837,0.4157257468942548,0.4157257468942548,0.00011575832786208764,0.9914156423161821,fake,1.0,False
paris fashion week,3,4,2,0.00022934464766928502,0.0003475238922675934,1.5152910512597741,0.00011817924459830837,0.00011817924459830837,0.4157257468942548,0.4157257468942548,0.00011575832786208764,0.9914156423161821,fake,1.0,False
oscar nominations variety,3,4,2,0.00022934464766928502,0.0003475238922675934,1.5152910512597741,0.00011817924459830837,0.00011817924459830837,0.4157257468942548,0.4157257468942548,0.00011575832786208764,0.9914156423161821,fake,1.0,False
choice awards nominations,3,4,2,0.00022934464766928502,0.0003475238922675934,1.5152910512597741,0.00011817924459830837,0.00011817924459830837,0.4157257468942548,0.4157257468942548,0.00011575832786208764,0.9914156423161821,fake,1.0,False
carrie underwood s,3,4,2,0.00022934464766928502,0.0003475238922675934,1.5152910512597741,0.00011817924459830837,0.00011817924459830837,0.4157257468942548,0.4157257468942548,0.00011575832786208764,0.9914156423161821,fake,1.0,False
list 2018 oscar,3,4,2,0.00022934464766928502,0.0003475238922675934,1.5152910512597741,0.00011817924459830837,0.00011817924459830837,0.4157257468942548,0.4157257468942548,0.00011575832786208764,0.9914156423161821,fake,1.0,False
royal baby s,3,4,2,0.00022934464766928502,0.0003475238922675934,1.5152910512597741,0.00011817924459830837,0.00011817924459830837,0.4157257468942548,0.4157257468942548,0.00011575832786208764,0.9914156423161821,fake,1.0,False
kelly ripa s,3,4,2,0.00022934464766928502,0.0003475238922675934,1.5152910512597741,0.00011817924459830837,0.00011817924459830837,0.4157257468942548,0.4157257468942548,0.00011575832786208764,0.9914156423161821,fake,1.0,False
johnny depp s,3,4,2,0.00022934464766928502,0.0003475238922675934,1.5152910512597741,0.00011817924459830837,0.00011817924459830837,0.4157257468942548,0.4157257468942548,0.00011575832786208764,0.9914156423161821,fake,1.0,False
hugh hefner s,3,4,2,0.00022934464766928502,0.0003475238922675934,1.5152910512597741,0.00011817924459830837,0.00011817924459830837,0.4157257468942548,0.4157257468942548,0.00011575832786208764,0.9914156423161821,fake,1.0,False
hillary clinton s,3,4,2,0.00022934464766928502,0.0003475238922675934,1.5152910512597741,0.00011817924459830837,0.00011817924459830837,0.4157257468942548,0.4157257468942548,0.00011575832786208764,0.9914156423161821,fake,1.0,False
baby girl chicago,3,4,2,0.00022934464766928502,0.0003475238922675934,1.5152910512597741,0.00011817924459830837,0.00011817924459830837,0.4157257468942548,0.4157257468942548,0.00011575832786208764,0.9914156423161821,fake,1.0,False
married boyfriend bryan,3,4,2,0.00022934464766928502,0.0003475238922675934,1.5152910512597741,0.00011817924459830837,0.00011817924459830837,0.4157257468942548,0.4157257468942548,0.00011575832786208764,0.9914156423161821,fake,1.0,False
legend chrissy teigen,3,4,2,0.00022934464766928502,0.0003475238922675934,1.5152910512597741,0.00011817924459830837,0.00011817924459830837,0.4157257468942548,0.4157257468942548,0.00011575832786208764,0.9914156423161821,fake,1.0,False
jennifer lawrence says,3,4,2,0.00022934464766928502,0.0003475238922675934,1.5152910512597741,0.00011817924459830837,0.00011817924459830837,0.4157257468942548,0.4157257468942548,0.00011575832786208764,0.9914156423161821,fake,1.0,False
kim khloe kardashian,3,4,2,0.00022934464766928502,0.0003475238922675934,1.5152910512597741,0.00011817924459830837,0.00011817924459830837,0.4157257468942548,0.4157257468942548,0.00011575832786208764,0.9914156423161821,fake,1.0,False
linkin park s,3,4,2,0.00022934464766928502,0.0003475238922675934,1.5152910512597741,0.00011817924459830837,0.00011817924459830837,0.4157257468942548,0.4157257468942548,0.00011575832786208764,0.9914156423161821,fake,1.0,False
billy ray cyrus,3,4,2,0.00022934464766928502,0.0003475238922675934,1.5152910512597741,0.00011817924459830837,0.00011817924459830837,0.4157257468942548,0.4157257468942548,0.00011575832786208764,0.9914156423161821,fake,1.0,False
dawson s creek,3,4,2,0.00022934464766928502,0.0003475238922675934,1.5152910512597741,0.00011817924459830837,0.00011817924459830837,0.4157257468942548,0.4157257468942548,0.00011575832786208764,0.9914156423161821,fake,1.0,False
meghan markle s,3,89,44,0.005102918410641592,0.007645525629887055,1.498265309110788,0.0025426072192454635,0.0025426072192454635,0.40686689802796877,0.40686689802796877,4.471186023924859,0.034471056063966415,neutral,0.13341088110252652,False
mcphee david foster,3,9,2,0.0005160254572558913,0.0003475238922675934,0.6734626894487885,-0.0001685015649882979,0.0001685015649882979,-0.39549125701511184,0.39549125701511184,0.02559782951912611,0.8728864173566998,neutral,1.0,False
las vegas residency,3,9,2,0.0005160254572558913,0.0003475238922675934,0.6734626894487885,-0.0001685015649882979,0.0001685015649882979,-0.39549125701511184,0.39549125701511184,0.02559782951912611,0.8728864173566998,neutral,1.0,False
princess diana s,3,9,2,0.0005160254572558913,0.0003475238922675934,0.6734626894487885,-0.0001685015649882979,0.0001685015649882979,-0.39549125701511184,0.39549125701511184,0.02559782951912611,0.8728864173566998,neutral,1.0,False
julianne hough s,3,9,2,0.0005160254572558913,0.0003475238922675934,0.6734626894487885,-0.0001685015649882979,0.0001685015649882979,-0.39549125701511184,0.39549125701511184,0.02559782951912611,0.8728864173566998,neutral,1.0,False
gomez s mom,3,9,2,0.0005160254572558913,0.0003475238922675934,0.6734626894487885,-0.0001685015649882979,0.0001685015649882979,-0.39549125701511184,0.39549125701511184,0.02559782951912611,0.8728864173566998,neutral,1.0,False
ocean s 8,3,9,2,0.0005160254572558913,0.0003475238922675934,0.6734626894487885,-0.0001685015649882979,0.0001685015649882979,-0.39549125701511184,0.39549125701511184,0.02559782951912611,0.8728864173566998,neutral,1.0,False
kendall jenner s,3,13,3,0.0007453701049251763,0.0005212858384013901,0.6993651005814343,-0.00022408426652378616,0.00022408426652378616,-0.35780658095697687,0.35780658095697687,0.07394992155023766,0.7856701929658757,neutral,1.0,False
didn t know,3,13,3,0.0007453701049251763,0.0005212858384013901,0.6993651005814343,-0.00022408426652378616,0.00022408426652378616,-0.35780658095697687,0.35780658095697687,0.07394992155023766,0.7856701929658757,neutral,1.0,False
las vegas shooting,3,17,8,0.0009747147525944614,0.0013900955690703736,1.4261562835386108,0.0004153808164759122,0.0004153808164759122,0.35539878428861993,0.35539878428861993,0.36132690366807246,0.5477702291601843,neutral,1.0,False
gigi hadid s,3,17,4,0.0009747147525944614,0.0006950477845351868,0.7130781417693054,-0.0002796669680592746,0.0002796669680592746,-0.338444169477338,0.338444169477338,0.12885543735175245,0.7196217246983736,neutral,1.0,False
s net worth,3,18,8,0.0010320509145117826,0.0013900955690703736,1.346925378897577,0.000358044654558591,0.000358044654558591,0.298182976698835,0.298182976698835,0.22726792985314043,0.6335570587767154,neutral,1.0,False
kim kardashian says,3,9,4,0.0005160254572558913,0.0006950477845351868,1.346925378897577,0.0001790223272792955,0.0001790223272792955,0.2980036286943727,0.2980036286943727,0.031124229762439018,0.8599635183269065,neutral,1.0,False
lady gaga s,3,8,2,0.00045868929533857003,0.0003475238922675934,0.7576455256298871,-0.00011116540307097664,0.00011116540307097664,-0.27765085723996885,0.27765085723996885,0.0,1.0,neutral,1.0,False
tarek el moussa,3,8,2,0.00045868929533857003,0.0003475238922675934,0.7576455256298871,-0.00011116540307097664,0.00011116540307097664,-0.27765085723996885,0.27765085723996885,0.0,1.0,neutral,1.0,False
abc news radio,3,4,1,0.00022934464766928502,0.0001737619461337967,0.7576455256298871,-5.558270153548832e-05,5.558270153548832e-05,-0.2775952409138901,0.2775952409138901,0.0,1.0,neutral,1.0,False
walks red carpet,3,4,1,0.00022934464766928502,0.0001737619461337967,0.7576455256298871,-5.558270153548832e-05,5.558270153548832e-05,-0.2775952409138901,0.2775952409138901,0.0,1.0,neutral,1.0,False
vanity fair oscars,3,4,1,0.00022934464766928502,0.0001737619461337967,0.7576455256298871,-5.558270153548832e-05,5.558270153548832e-05,-0.2775952409138901,0.2775952409138901,0.0,1.0,neutral,1.0,False
joanna gaines net,3,4,1,0.00022934464766928502,0.0001737619461337967,0.7576455256298871,-5.558270153548832e-05,5.558270153548832e-05,-0.2775952409138901,0.2775952409138901,0.0,1.0,neutral,1.0,False
10 year old,3,4,1,0.00022934464766928502,0.0001737619461337967,0.7576455256298871,-5.558270153548832e-05,5.558270153548832e-05,-0.2775952409138901,0.2775952409138901,0.0,1.0,neutral,1.0,False
barack michelle obama,3,4,1,0.00022934464766928502,0.0001737619461337967,0.7576455256298871,-5.558270153548832e-05,5.558270153548832e-05,-0.2775952409138901,0.2775952409138901,0.0,1.0,neutral,1.0,False
h w bush,3,4,1,0.00022934464766928502,0.0001737619461337967,0.7576455256298871,-5.558270153548832e-05,5.558270153548832e-05,-0.2775952409138901,0.2775952409138901,0.0,1.0,neutral,1.0,False
kate middleton looks,3,4,1,0.00022934464766928502,0.0001737619461337967,0.7576455256298871,-5.558270153548832e-05,5.558270153548832e-05,-0.2775952409138901,0.2775952409138901,0.0,1.0,neutral,1.0,False
fair oscars party,3,4,1,0.00022934464766928502,0.0001737619461337967,0.7576455256298871,-5.558270153548832e-05,5.558270153548832e-05,-0.2775952409138901,0.2775952409138901,0.0,1.0,neutral,1.0,False
mel b s,3,4,1,0.00022934464766928502,0.0001737619461337967,0.7576455256298871,-5.558270153548832e-05,5.558270153548832e-05,-0.2775952409138901,0.2775952409138901,0.0,1.0,neutral,1.0,False
dancing stars finale,3,4,1,0.00022934464766928502,0.0001737619461337967,0.7576455256298871,-5.558270153548832e-05,5.558270153548832e-05,-0.2775952409138901,0.2775952409138901,0.0,1.0,neutral,1.0,False
lawrence emma stone,3,4,1,0.00022934464766928502,0.0001737619461337967,0.7576455256298871,-5.558270153548832e-05,5.558270153548832e-05,-0.2775952409138901,0.2775952409138901,0.0,1.0,neutral,1.0,False
royal baby 3,3,4,1,0.00022934464766928502,0.0001737619461337967,0.7576455256298871,-5.558270153548832e-05,5.558270153548832e-05,-0.2775952409138901,0.2775952409138901,0.0,1.0,neutral,1.0,False
richie scott disick,3,4,1,0.00022934464766928502,0.0001737619461337967,0.7576455256298871,-5.558270153548832e-05,5.558270153548832e-05,-0.2775952409138901,0.2775952409138901,0.0,1.0,neutral,1.0,False
didn t invite,3,4,1,0.00022934464766928502,0.0001737619461337967,0.7576455256298871,-5.558270153548832e-05,5.558270153548832e-05,-0.2775952409138901,0.2775952409138901,0.0,1.0,neutral,1.0,False
kim kardashian tells,3,4,1,0.00022934464766928502,0.0001737619461337967,0.7576455256298871,-5.558270153548832e-05,5.558270153548832e-05,-0.2775952409138901,0.2775952409138901,0.0,1.0,neutral,1.0,False
mary kate olsen,3,4,1,0.00022934464766928502,0.0001737619461337967,0.7576455256298871,-5.558270153548832e-05,5.558270153548832e-05,-0.2775952409138901,0.2775952409138901,0.0,1.0,neutral,1.0,False
mary kate ashley,3,4,1,0.00022934464766928502,0.0001737619461337967,0.7576455256298871,-5.558270153548832e-05,5.558270153548832e-05,-0.2775952409138901,0.2775952409138901,0.0,1.0,neutral,1.0,False
prince charles camilla,3,4,1,0.00022934464766928502,0.0001737619461337967,0.7576455256298871,-5.558270153548832e-05,5.558270153548832e-05,-0.2775952409138901,0.2775952409138901,0.0,1.0,neutral,1.0,False
jennifer lawrence emma,3,4,1,0.00022934464766928502,0.0001737619461337967,0.7576455256298871,-5.558270153548832e-05,5.558270153548832e-05,-0.2775952409138901,0.2775952409138901,0.0,1.0,neutral,1.0,False
family christmas card,3,4,1,0.00022934464766928502,0.0001737619461337967,0.7576455256298871,-5.558270153548832e-05,5.558270153548832e-05,-0.2775952409138901,0.2775952409138901,0.0,1.0,neutral,1.0,False
s ex wife,3,4,1,0.00022934464766928502,0.0001737619461337967,0.7576455256298871,-5.558270153548832e-05,5.558270153548832e-05,-0.2775952409138901,0.2775952409138901,0.0,1.0,neutral,1.0,False
chris pratt anna,3,7,3,0.0004013531334212488,0.0005212858384013901,1.2988209010798064,0.00011993270498014132,0.00011993270498014132,0.2615768417834351,0.2615768417834351,0.00019296383040927998,0.9889168285845061,neutral,1.0,False
pratt anna faris,3,7,3,0.0004013531334212488,0.0005212858384013901,1.2988209010798064,0.00011993270498014132,0.00011993270498014132,0.2615768417834351,0.2615768417834351,0.00019296383040927998,0.9889168285845061,neutral,1.0,False
big little lies,3,27,7,0.001548076371767674,0.0012163336229365769,0.7857064710235865,-0.00033174274883109706,0.00033174274883109706,-0.2415042047593703,0.2415042047593703,0.13818499380347987,0.7100920826149364,neutral,1.0,False
valentine s day,3,23,6,0.001318731724098389,0.0010425716768027802,0.7905866354398821,-0.00027616004729560874,0.00027616004729560874,-0.23525651907170075,0.23525651907170075,0.08939486017248102,0.7649478796695287,neutral,1.0,False
gwyneth paltrow s,3,12,5,0.0006880339430078551,0.0008688097306689834,1.2627425427164782,0.00018077578766112837,0.00018077578766112837,0.23346689337638546,0.23346689337638546,0.025138389731322958,0.8740227108729581,neutral,1.0,False
kourtney kardashian s,3,19,5,0.0010893870764291038,0.0008688097306689834,0.7975216059261969,-0.0002205773457601203,0.0002205773457601203,-0.22646714614489885,0.22646714614489885,0.04618145930613002,0.8298462838711296,neutral,1.0,False
disick sofia richie,3,17,7,0.0009747147525944614,0.0012163336229365769,1.2478867480962845,0.00024161887034211552,0.00024161887034211552,0.2216934029729234,0.2216934029729234,0.06653915613260704,0.7964440691835898,neutral,1.0,False
scott disick sofia,3,17,7,0.0009747147525944614,0.0012163336229365769,1.2478867480962845,0.00024161887034211552,0.00024161887034211552,0.2216934029729234,0.2216934029729234,0.06653915613260704,0.7964440691835898,neutral,1.0,False
markle s royal,3,10,4,0.0005733616191732126,0.0006950477845351868,1.2122328410078191,0.0001216861653619742,0.0001216861653619742,0.19258574562695618,0.19258574562695618,0.0002701959762150633,0.9868852522127375,neutral,1.0,False
catherine zeta jones,3,10,4,0.0005733616191732126,0.0006950477845351868,1.2122328410078191,0.0001216861653619742,0.0001216861653619742,0.19258574562695618,0.19258574562695618,0.0002701959762150633,0.9868852522127375,neutral,1.0,False
2018 oscar nominations,3,5,2,0.0002866808095866063,0.0003475238922675934,1.2122328410078191,6.08430826809871e-05,6.08430826809871e-05,0.19252484462083444,0.19252484462083444,0.0,1.0,neutral,1.0,False
chris pratt s,3,5,2,0.0002866808095866063,0.0003475238922675934,1.2122328410078191,6.08430826809871e-05,6.08430826809871e-05,0.19252484462083444,0.19252484462083444,0.0,1.0,neutral,1.0,False
turner joe jonas,3,5,2,0.0002866808095866063,0.0003475238922675934,1.2122328410078191,6.08430826809871e-05,6.08430826809871e-05,0.19252484462083444,0.19252484462083444,0.0,1.0,neutral,1.0,False
kate hudson s,3,5,2,0.0002866808095866063,0.0003475238922675934,1.2122328410078191,6.08430826809871e-05,6.08430826809871e-05,0.19252484462083444,0.19252484462083444,0.0,1.0,neutral,1.0,False
s new year,3,5,2,0.0002866808095866063,0.0003475238922675934,1.2122328410078191,6.08430826809871e-05,6.08430826809871e-05,0.19252484462083444,0.19252484462083444,0.0,1.0,neutral,1.0,False
s engagement ring,3,5,2,0.0002866808095866063,0.0003475238922675934,1.2122328410078191,6.08430826809871e-05,6.08430826809871e-05,0.19252484462083444,0.19252484462083444,0.0,1.0,neutral,1.0,False
prince william prince,3,5,2,0.0002866808095866063,0.0003475238922675934,1.2122328410078191,6.08430826809871e-05,6.08430826809871e-05,0.19252484462083444,0.19252484462083444,0.0,1.0,neutral,1.0,False
mila kunis ashton,3,5,2,0.0002866808095866063,0.0003475238922675934,1.2122328410078191,6.08430826809871e-05,6.08430826809871e-05,0.19252484462083444,0.19252484462083444,0.0,1.0,neutral,1.0,False
sophie turner joe,3,5,2,0.0002866808095866063,0.0003475238922675934,1.2122328410078191,6.08430826809871e-05,6.08430826809871e-05,0.19252484462083444,0.19252484462083444,0.0,1.0,neutral,1.0,False
john legend chrissy,3,5,2,0.0002866808095866063,0.0003475238922675934,1.2122328410078191,6.08430826809871e-05,6.08430826809871e-05,0.19252484462083444,0.19252484462083444,0.0,1.0,neutral,1.0,False
s relationship timeline,3,5,2,0.0002866808095866063,0.0003475238922675934,1.2122328410078191,6.08430826809871e-05,6.08430826809871e-05,0.19252484462083444,0.19252484462083444,0.0,1.0,neutral,1.0,False
kunis ashton kutcher,3,5,2,0.0002866808095866063,0.0003475238922675934,1.2122328410078191,6.08430826809871e-05,6.08430826809871e-05,0.19252484462083444,0.19252484462083444,0.0,1.0,neutral,1.0,False
kelly clarkson s,3,5,2,0.0002866808095866063,0.0003475238922675934,1.2122328410078191,6.08430826809871e-05,6.08430826809871e-05,0.19252484462083444,0.19252484462083444,0.0,1.0,neutral,1.0,False
sex city 3,3,5,2,0.0002866808095866063,0.0003475238922675934,1.2122328410078191,6.08430826809871e-05,6.08430826809871e-05,0.19252484462083444,0.19252484462083444,0.0,1.0,neutral,1.0,False
harvey weinstein s,3,11,3,0.0006306977810905338,0.0005212858384013901,0.8265223915962405,-0.00010941194268914366,0.00010941194268914366,-0.19063774501707675,0.19063774501707675,0.0,1.0,neutral,1.0,False
mother s day,3,18,5,0.0010320509145117826,0.0008688097306689834,0.8418283618109856,-0.00016324118384279912,0.00016324118384279912,-0.17234252783055523,0.17234252783055523,0.0099360357935177,0.9205986443906643,neutral,1.0,False
saturday night live,3,13,5,0.0007453701049251763,0.0008688097306689834,1.165608500969057,0.00012343962574380717,0.00012343962574380717,0.15336680841850037,0.15336680841850037,0.0003474547790734859,0.9851281821610332,neutral,1.0,False
teen choice awards,3,14,4,0.0008027062668424976,0.0006950477845351868,0.8658806007198709,-0.0001076584823073108,0.0001076584823073108,-0.14411599354848012,0.14411599354848012,0.0,1.0,neutral,1.0,False
s secret fashion,3,14,4,0.0008027062668424976,0.0006950477845351868,0.8658806007198709,-0.0001076584823073108,0.0001076584823073108,-0.14411599354848012,0.14411599354848012,0.0,1.0,neutral,1.0,False
david foster engaged,3,7,2,0.0004013531334212488,0.0003475238922675934,0.8658806007198709,-5.38292411536554e-05,5.38292411536554e-05,-0.14406210378714016,0.14406210378714016,0.0,1.0,neutral,1.0,False
super bowl halftime,3,7,2,0.0004013531334212488,0.0003475238922675934,0.8658806007198709,-5.38292411536554e-05,5.38292411536554e-05,-0.14406210378714016,0.14406210378714016,0.0,1.0,neutral,1.0,False
welcome baby boy,3,7,2,0.0004013531334212488,0.0003475238922675934,0.8658806007198709,-5.38292411536554e-05,5.38292411536554e-05,-0.14406210378714016,0.14406210378714016,0.0,1.0,neutral,1.0,False
kim kardashian shares,3,7,2,0.0004013531334212488,0.0003475238922675934,0.8658806007198709,-5.38292411536554e-05,5.38292411536554e-05,-0.14406210378714016,0.14406210378714016,0.0,1.0,neutral,1.0,False
rosie o donnell,3,7,2,0.0004013531334212488,0.0003475238922675934,0.8658806007198709,-5.38292411536554e-05,5.38292411536554e-05,-0.14406210378714016,0.14406210378714016,0.0,1.0,neutral,1.0,False
gigi bella hadid,3,7,2,0.0004013531334212488,0.0003475238922675934,0.8658806007198709,-5.38292411536554e-05,5.38292411536554e-05,-0.14406210378714016,0.14406210378714016,0.0,1.0,neutral,1.0,False
father s day,3,21,8,0.0012040594002637464,0.0013900955690703736,1.1545074676264946,0.0001860361688066272,0.0001860361688066272,0.14386009585516502,0.14386009585516502,0.01721795156728017,0.8956034960221324,neutral,1.0,False
kim kardashian west,3,29,11,0.0016627486956023163,0.0019113814074717638,1.1495311423350012,0.00024863271186944744,0.00024863271186944744,0.13960323475602457,0.13960323475602457,0.04452005949678163,0.8328890104475846,neutral,1.0,False
william kate middleton,3,16,6,0.0009173785906771401,0.0010425716768027802,1.1364682884448307,0.00012519308612564015,0.00012519308612564015,0.12805077699370757,0.12805077699370757,0.00042474025278818004,0.9835573796534305,neutral,1.0,False
2018 complete list,3,8,3,0.00045868929533857003,0.0005212858384013901,1.1364682884448307,6.259654306282008e-05,6.259654306282008e-05,0.12798808833060646,0.12798808833060646,0.0,1.0,neutral,1.0,False
prince william kate,3,19,7,0.0010893870764291038,0.0012163336229365769,1.1165302482966757,0.00012694654650747313,0.00012694654650747313,0.11035297706879488,0.11035297706879488,0.0005020524111722489,0.9821236745972329,neutral,1.0,False
doesn t want,3,11,4,0.0006306977810905338,0.0006950477845351868,1.1020298554616539,6.4350003444653e-05,6.4350003444653e-05,0.0972181951218326,0.0972181951218326,0.0,1.0,neutral,1.0,False
markle s wedding,3,11,4,0.0006306977810905338,0.0006950477845351868,1.1020298554616539,6.4350003444653e-05,6.4350003444653e-05,0.0972181951218326,0.0972181951218326,0.0,1.0,neutral,1.0,False
beyoncé jay z,3,20,6,0.0011467232383464252,0.0010425716768027802,0.9091746307558645,-0.00010415156154364494,0.00010415156154364494,-0.09532235590906753,0.09532235590906753,0.0,1.0,neutral,1.0,False
bella hadid s,3,10,3,0.0005733616191732126,0.0005212858384013901,0.9091746307558645,-5.207578077182247e-05,5.207578077182247e-05,-0.09527019451195315,0.09527019451195315,0.0,1.0,neutral,1.0,False
celebrity big brother,3,10,3,0.0005733616191732126,0.0005212858384013901,0.9091746307558645,-5.207578077182247e-05,5.207578077182247e-05,-0.09527019451195315,0.09527019451195315,0.0,1.0,neutral,1.0,False
year s eve,3,14,5,0.0008027062668424976,0.0008688097306689834,1.0823507508998387,6.610346382648587e-05,6.610346382648587e-05,0.0792014556880877,0.0792014556880877,0.0,1.0,neutral,1.0,False
jada pinkett smith,3,20,7,0.0011467232383464252,0.0012163336229365769,1.0607037358818419,6.961038459015172e-05,6.961038459015172e-05,0.059002282342566235,0.059002282342566235,0.0,1.0,neutral,1.0,False
khloe kardashian s,3,27,9,0.001548076371767674,0.0015638575152041702,1.0101940341731825,1.5781143436496272e-05,1.5781143436496272e-05,0.010158231181216249,0.010158231181216249,0.0,1.0,neutral,1.0,False
new year s,3,21,7,0.0012040594002637464,0.0012163336229365769,1.0101940341731828,1.227422267283053e-05,1.227422267283053e-05,0.010154714539468448,0.010154714539468448,0.0,1.0,neutral,1.0,False
america s got,3,15,5,0.0008600424287598189,0.0008688097306689834,1.0101940341731825,8.767301909164572e-06,8.767301909164572e-06,0.010151200331726219,0.010151200331726219,0.0,1.0,neutral,1.0,False
s got talent,3,15,5,0.0008600424287598189,0.0008688097306689834,1.0101940341731825,8.767301909164572e-06,8.767301909164572e-06,0.010151200331726219,0.010151200331726219,0.0,1.0,neutral,1.0,False
pregnant khloe kardashian,3,9,3,0.0005160254572558913,0.0005212858384013901,1.0101940341731828,5.26038114549883e-06,5.26038114549883e-06,0.010147688555463358,0.010147688555463358,0.0,1.0,neutral,1.0,False
amazon com books,3,9,3,0.0005160254572558913,0.0005212858384013901,1.0101940341731828,5.26038114549883e-06,5.26038114549883e-06,0.010147688555463358,0.010147688555463358,0.0,1.0,neutral,1.0,False
new music video,3,6,2,0.00034401697150392754,0.0003475238922675934,1.0101940341731828,3.5069207636658504e-06,3.5069207636658504e-06,0.010145933578348306,0.010145933578348306,0.0,1.0,neutral,1.0,False
thompson cheating scandal,3,6,2,0.00034401697150392754,0.0003475238922675934,1.0101940341731828,3.5069207636658504e-06,3.5069207636658504e-06,0.010145933578348306,0.010145933578348306,0.0,1.0,neutral,1.0,False
nicole kidman reveals,3,6,2,0.00034401697150392754,0.0003475238922675934,1.0101940341731828,3.5069207636658504e-06,3.5069207636658504e-06,0.010145933578348306,0.010145933578348306,0.0,1.0,neutral,1.0,False
north west s,3,6,2,0.00034401697150392754,0.0003475238922675934,1.0101940341731828,3.5069207636658504e-06,3.5069207636658504e-06,0.010145933578348306,0.010145933578348306,0.0,1.0,neutral,1.0,False
sets record straight,3,6,2,0.00034401697150392754,0.0003475238922675934,1.0101940341731828,3.5069207636658504e-06,3.5069207636658504e-06,0.010145933578348306,0.010145933578348306,0.0,1.0,neutral,1.0,False
james corden s,3,6,2,0.00034401697150392754,0.0003475238922675934,1.0101940341731828,3.5069207636658504e-06,3.5069207636658504e-06,0.010145933578348306,0.010145933578348306,0.0,1.0,neutral,1.0,False
amal clooney s,3,6,2,0.00034401697150392754,0.0003475238922675934,1.0101940341731828,3.5069207636658504e-06,3.5069207636658504e-06,0.010145933578348306,0.010145933578348306,0.0,1.0,neutral,1.0,False
american idol reboot,3,6,2,0.00034401697150392754,0.0003475238922675934,1.0101940341731828,3.5069207636658504e-06,3.5069207636658504e-06,0.010145933578348306,0.010145933578348306,0.0,1.0,neutral,1.0,False
